,user_id,ISBN,rating
850210,205554,0375826688,7
850211,205554,0380703882,4
850219,205554,0590988492,7
850220,205554,0671041789,8
850223,205554,0689808828,10
850224,205554,0805062971,7
850229,205560,0373218397,7
850230,205560,0671525832,8
850234,205571,0451166892,7
850239,205595,0451167872,8
850252,205620,0440235162,7
850253,205621,0385505833,7
850261,205632,0671014420,8
850268,205634,0140386351,9
850270,205634,0743246438,8
850274,205639,3453130871,8
850281,205647,0886778581,8
850292,205649,0385720467,5
850298,205660,0425109720,10
850299,205660,067168390X,10
850315,205708,0060987324,9
850319,205708,0671042262,10
850325,205708,340412846X,9
850327,205708,3423117370,10
850330,205708,3442446414,10
850354,205709,0446670111,8
850363,205725,8408022938,8
850369,205728,0061013706,9
850370,205728,0312982518,7
850371,205728,0446358576,7
850372,205728,0446604275,3
850382,205735,0060256656,10
850416,205735,0307116824,10
850425,205735,0307215261,10
850453,205735,0316525405,10
850471,205735,0345392825,8
850601,205735,0373226144,10
850604,205735,0373226314,10
850631,205735,0373825013,10
850654,205735,0380782340,10
850673,205735,0394800028,9
850674,205735,0394800133,10
850687,205735,0439064872,10
850690,205735,0439136369,10
850691,205735,0439139597,10
850866,205735,059035342X,10
850877,205735,059044297X,10
850904,205735,0671021001,8
850912,205735,0671039954,10
850924,205735,0671534718,10
850942,205735,0671695169,10
850943,205735,0671727583,7
851040,205735,0816727953,10
851087,205735,1558746099,10
851088,205735,1558746226,7
851105,205736,0385425473,9
851111,205741,0803283598,7
851145,205746,0805462996,7
851146,205747,0671042858,7
851154,205762,0440206154,7
851164,205765,0312291450,10
851165,205765,0312305060,10
851178,205765,0446529788,8
851180,205765,0446672211,10
851183,205765,0515121843,8
851186,205765,0671880314,10
851187,205765,0743222245,10
851188,205765,0743245520,8
851193,205765,1401900844,3
851196,205765,1573222259,10
851198,205772,0345361792,9
851201,205772,0553268929,8
851235,205804,0449212602,9
851237,205804,0671024582,5
851244,205826,0596001088,9
851268,205843,0140293248,5
851269,205843,0312135866,8
851270,205843,0340672250,5
851273,205843,0440215625,9
851274,205843,0440217563,7
851275,205843,044022425X,7
851276,205843,0449213943,8
851285,205843,0609810103,8
851286,205843,068480154X,9
851289,205843,0743225724,9
851293,205843,0786867647,9
851295,205843,1573229350,7
851298,205843,1853260177,10
851301,205847,0671028375,5
851329,205853,006099486X,8
851332,205853,0385474016,8
851340,205856,0446605239,10
851378,205871,0394756827,10
851407,205878,0312195516,10
851408,205878,0440414806,10
851409,205878,0448089025,6
851411,205878,0448095025,6
851412,205878,044809505X,7
851413,205878,0448095068,6
851426,205878,0679866973,10
851447,205904,0590442368,8
851480,205919,0060927240,6
851481,205919,0140053204,8
851484,205919,0140366660,7
851487,205919,0345337662,6
851488,205919,0345384202,8
851489,205919,0345384466,6
851491,205919,0380730448,8
851493,205919,0385316577,7
851494,205919,0425102416,9
851496,205919,0446342106,8
851497,205919,044651652X,4
851499,205919,0449003981,7
851506,205919,0671027344,8
851508,205919,0679429220,8
851509,205919,0679725768,6
851510,205919,0679742115,4
851511,205919,0743203968,3
851513,205919,0786817070,6
851518,205919,1573225789,7
851535,205922,0446349461,5
851536,205922,0446605484,7
851537,205922,0449203794,7
851581,205939,0140177396,8
851582,205939,0399501487,5
851585,205939,0679738908,7
851588,205943,0060006641,8
851610,205943,0156904365,9
851613,205943,020530902X,10
851616,205943,0345404475,10
851620,205943,0425170500,8
851685,205943,0875421229,10
851686,205943,0875421245,6
851687,205943,0875421849,8
851728,205943,1567184693,10
851799,205963,0385504209,9
851806,205963,0425185710,8
851807,205963,0425190641,7
851811,205963,0440234743,9
851816,205963,0449000869,7
851837,205963,0671738267,9
851895,205969,0345461983,6
851928,205972,0312978383,10
851931,205977,0446605239,7
851933,205977,059035342X,10
851934,205977,0743222229,9
851947,205979,0330341634,7
851952,205979,0374527229,10
851953,205979,0375702202,7
851961,205979,0590112899,8
851962,205979,0590660543,8
851966,205979,0747545634,7
851969,205979,0860074382,9
852191,205989,0060976845,5
852193,205989,0679746048,7
852199,205990,0099244926,5
852205,205992,0066214769,8
852207,205992,0425183971,7
852208,205992,0451176464,6
852210,205992,0525947299,7
852211,205992,0553584480,10
852213,205992,0786866845,10
852229,206000,0140186522,7
852233,206001,0451191137,10
852245,206011,0786867175,8
852246,206013,014027927X,6
852248,206013,031205436X,5
852250,206013,0385730586,7
852258,206016,015216250X,10
852259,206016,0152162577,10
852262,206016,034530988X,10
852264,206016,0345324412,10
852265,206016,0345335465,10
852267,206016,0345345991,7
852268,206016,0345350480,7
852269,206016,0345354931,9
852270,206016,0345362861,10
852271,206016,034536676X,8
852272,206016,0345368932,10
852273,206016,0345368959,7
852274,206016,0345368991,7
852275,206016,0345384911,9
852276,206016,0345387791,7
852277,206016,0345387805,6
852278,206016,0345387813,6
852279,206016,0345388216,7
852280,206016,0345388259,8
852281,206016,0345434676,8
852282,206016,0345434692,7
852283,206016,0380759470,7
852287,206016,044100007X,8
852288,206016,044100069X,9
852289,206016,0441001416,7
852292,206016,0441135560,9
852294,206016,0441735762,9
852295,206016,0441865038,5
852296,206016,0446606332,9
852306,206016,0553295276,10
852307,206016,0553573357,10
852308,206016,0553573985,9
852309,206016,0671721097,7
852313,206016,0671865714,4
852318,206016,0812510992,8
852319,206016,0812534832,6
852323,206016,1881273156,8
852327,206020,0345348656,8
852353,206034,0439104769,8
852377,206045,0451198638,6
852378,206045,045120994X,8
852381,206045,0553574671,8
852388,206046,3442447038,8
852391,206058,006447268X,8
852394,206058,0140186832,6
852395,206058,0140430725,9
852396,206058,0345337662,7
852399,206058,0671742558,3
852400,206058,0688155456,8
852401,206058,080411868X,4
852413,206074,0060809248,7
852414,206074,0064409430,7
852415,206074,0064471098,9
852419,206074,0142001740,4
852421,206074,0201489899,7
852437,206074,031298328X,8
852442,206074,0345313755,8
852444,206074,0345331001,8
852447,206074,0345365933,8
852450,206074,0345396553,10
852452,206074,0345417623,9
852454,206074,0345441036,7
852455,206074,0345443683,6
852456,206074,0345444884,8
852458,206074,0373093276,9
852460,206074,0373218974,8
852473,206074,0380789949,10
852477,206074,0399501487,7
852484,206074,0425192032,10
852487,206074,0425194582,10
852491,206074,0440223016,10
852497,206074,0451210875,7
852500,206074,0451525027,7
852501,206074,0486295060,10
852502,206074,0486406482,1
852503,206074,051510521X,9
852515,206074,0515124206,7
852544,206074,0590226517,8
852547,206074,0590819755,5
852548,206074,0590944649,7
852549,206074,0590962736,4
852557,206074,0671739794,7
852565,206074,074343627X,10
852567,206074,0743464745,8
852572,206074,0778320103,8
852603,206074,0875962947,5
852615,206074,1551666685,9
852617,206074,1551667509,8
852618,206074,1551667967,7
852621,206074,1551668866,10
852623,206074,1551669501,10
852624,206074,1558743669,7
852626,206074,1558747346,9
852627,206074,1558747613,8
852639,206094,0886777941,5
852642,206097,0671000314,10
852643,206104,0345387651,8
852646,206105,0445406518,7
852666,206109,0156904365,7
852667,206109,0345313860,5
852669,206109,0345351525,5
852670,206109,034538475X,5
852672,206109,0380727501,3
852675,206109,0425150143,5
852676,206109,0425151875,6
852677,206109,0425180964,8
852681,206109,044661257X,8
852684,206109,0553279912,6
852686,206109,068484267X,9
852697,206119,0440226104,9
852701,206131,0061098795,6
852702,206131,0441004326,9
852708,206150,3257061269,10
852726,206164,0393317552,8
852727,206164,0671434225,9
852749,206172,0743410181,8
852750,206172,0786864133,7
852751,206172,0884860884,7
852761,206177,0399151648,10
852780,206190,0446607207,6
852782,206195,0515136263,8
852795,206202,0060915153,7
852796,206202,006092327X,7
852798,206202,0061020397,5
852799,206202,0061020400,8
852800,206202,006102063X,9
852802,206202,0061020699,6
852803,206202,0061020710,6
852806,206202,0061054895,8
852807,206202,006105691X,6
852808,206202,0061057649,8
852809,206202,0061059064,9
852810,206202,0061059072,9
852812,206202,0061092177,10
852813,206202,0061092193,6
852814,206202,0064400859,7
852816,206202,0140346414,9
852818,206202,0151004374,8
852819,206202,0345339703,9
852821,206202,0345427653,6
852822,206202,0380007959,8
852827,206202,0441005489,7
852828,206202,0441008615,10
852831,206202,0451169530,4
852837,206202,0553294385,9
852839,206202,0609804618,10
852841,206202,0688059147,8
852846,206202,0786915501,8
852847,206202,078691551X,8
852848,206202,0786915528,9
852851,206202,0836278445,9
852880,206214,0811202208,10
852882,206216,0786915749,10
852903,206219,0061020699,9
852908,206219,0345357116,5
852909,206219,0345366239,6
852910,206219,034538475X,8
852911,206219,0345409329,8
852912,206219,0345422392,8
852913,206219,0345423135,8
852914,206219,0345423496,9
852915,206219,0375432302,9
852918,206219,0425158632,7
852919,206219,0425163865,8
852920,206219,0425173755,9
852921,206219,0425177173,8
852922,206219,0425194523,7
852923,206219,0440221471,9
852924,206219,0451184963,9
852925,206219,0451197968,9
852927,206219,0553273906,7
852928,206219,0553276328,7
852930,206219,0671026682,7
852931,206219,0679742298,8
852932,206219,0743211383,8
852933,206219,0743418220,7
852936,206219,0751503894,10
852941,206219,0880389095,7
852942,206219,0886779537,9
852944,206219,1556524412,8
852952,206219,846630259X,8
852954,206219,9500723832,9
852957,206221,8495501112,5
852964,206249,0060278234,9
852968,206249,0312872399,6
852974,206249,0345369335,8
852976,206249,0345417062,9
852977,206249,0345435273,7
852979,206249,0380718758,8
852980,206249,0380771292,7
852981,206249,0380778726,7
852982,206249,0380786230,7
852986,206249,0425181685,8
852993,206249,0451451430,10
852994,206249,0451456718,10
852996,206249,0451456734,10
852997,206249,0451457897,8
852998,206249,0451458028,10
853000,206249,0451458508,10
853002,206249,0451458990,10
853005,206249,055327211X,10
853006,206249,0553292455,10
853007,206249,0553561189,10
853009,206249,0553575422,10
853010,206249,0553575430,10
853011,206249,0553577239,10
853015,206249,0609610597,5
853019,206249,0756400082,9
853022,206249,0812545427,10
853025,206249,0886772885,8
853028,206249,0886775523,8
853029,206249,0886775639,8
853030,206249,0886776287,5
853033,206249,0886777208,7
853035,206249,1559029838,7
853047,206271,184195280X,8
853048,206272,015602943X,10
853049,206272,0375506039,7
853051,206272,0399146695,9
853052,206272,0399148248,9
853068,206294,044661193X,10
853069,206294,0671027123,6
853073,206300,0099282194,8
853081,206300,0140431357,10
853084,206300,0140621334,7
853106,206301,0061020680,7
853110,206301,0553212540,6
853125,206301,8425337690,7
853141,206301,8495359537,7
853143,206301,8495501651,7
853200,206306,0515124893,9
853202,206306,0671042572,8
853206,206306,0836218981,10
853216,206307,0802139450,7
853221,206312,039914868X,8
853228,206335,0060958022,8
853230,206335,0449005615,7
853232,206335,0743217713,7
853233,206335,1400060052,7
853240,206342,0515126772,9
853243,206351,0812540336,1
853246,206359,0671657860,9
853247,206363,0486282406,8
853251,206375,006018552X,10
853253,206375,044021145X,7
853257,206375,0440241537,5
853259,206375,0880291230,9
853267,206384,0425125467,9
853268,206384,044021145X,8
853270,206387,0020442203,7
853272,206387,0441132456,7
853274,206389,0316769487,8
853278,206393,0060934794,9
853291,206393,0345428692,5
853296,206393,0375755195,8
853297,206393,0451450523,10
853298,206393,0553287893,6
853299,206393,0553296124,5
853301,206393,0553560719,8
853302,206393,0553564684,5
853303,206393,0553564927,7
853308,206393,0679723110,9
853310,206393,0684863472,9
853315,206393,0930289528,9
853317,206393,1880656124,5
853319,206397,0609809431,5
853364,206415,8439702469,8
853395,206418,0345337662,8
853396,206418,0345354613,5
853397,206418,0345389964,7
853398,206418,0553379658,8
853456,206431,0671038184,8
853457,206431,068484477X,8
853462,206438,0345354613,10
853464,206438,0345380371,10
853466,206438,0345427653,10
853467,206438,0345428811,10
853477,206438,0451160525,10
853478,206438,0451166582,9
853479,206438,0451188462,9
853480,206438,0451190491,10
853481,206438,0451190521,10
853482,206438,0451190548,10
853483,206438,0451190556,10
853484,206438,0451190564,10
853485,206438,0451190572,10
853487,206438,0451526341,9
853491,206438,0553580302,9
853492,206438,059035342X,10
853496,206438,0671024396,10
853512,206441,3257208626,8
853515,206441,3404148665,10
853522,206441,3548359698,5
853526,206448,0312421273,5
853558,206475,3453161033,8
853588,206531,2020551470,10
853599,206531,2253153265,9
854291,206550,1844262553,9
854301,206563,0060391626,7
854303,206563,0060928336,6
854305,206563,0060977493,10
854309,206563,0312243022,10
854310,206563,0312274920,10
854314,206563,0375500510,10
854318,206563,039914112X,10
854319,206563,0399145672,7
854320,206563,0399147195,10
854323,206563,0425128458,7
854324,206563,0425138232,10
854326,206563,0425162591,10
854327,206563,0425174271,6
854328,206563,0440211263,10
854329,206563,0440224675,10
854330,206563,044023722X,8
854331,206563,0446610399,5
854332,206563,0449003787,10
854334,206563,0449221482,10
854335,206563,0449223612,10
854339,206563,0451188489,10
854340,206563,0451190157,4
854341,206563,0452282829,10
854342,206563,0553227971,9
854344,206563,0553263226,10
854345,206563,0553279556,10
854346,206563,0553280341,10
854347,206563,0553284789,10
854348,206563,0553287737,10
854350,206563,0553569570,10
854351,206563,0553579606,8
854353,206563,0679442790,10
854356,206563,074322535X,10
854357,206563,0743436210,8
854359,206563,0805019367,10
854369,206563,1573221112,10
854373,206567,0060083298,8
854381,206567,0060391553,5
854391,206567,0060938412,8
854394,206567,0060976845,8
854395,206567,0060987103,8
854400,206567,0061095508,7
854401,206567,0061095540,8
854402,206567,0061096083,7
854404,206567,0061097659,7
854405,206567,0061097667,3
854414,206567,0140293248,2
854421,206567,031205436X,7
854426,206567,0312278586,2
854452,206567,034536208X,9
854461,206567,0373250118,7
854479,206567,0375706429,10
854501,206567,0385729340,8
854518,206567,0440214041,5
854543,206567,044661078X,4
854544,206567,0446673544,2
854560,206567,0451182979,8
854569,206567,0451204050,5
854580,206567,0452266637,5
854585,206567,0452281431,5
854588,206567,0452281881,8
854623,206567,0670891568,8
854628,206567,0671755064,7
854648,206567,0688168256,9
854690,206567,080411918X,5
854720,206567,1556618662,8
854735,206570,0380001411,10
854736,206570,0440775825,10
854737,206570,0553213148,10
854795,206581,0385336357,9
854807,206585,0375502971,10
854812,206600,3442446414,6
854838,206627,0786868716,9
854842,206634,0515124621,6
854843,206635,0060002492,10
854859,206635,0679444815,10
854864,206635,0812579402,10
854866,206635,1880418568,10
854880,206652,1860465811,9
854885,206655,0142001740,7
854886,206655,0312305060,6
854888,206657,0316601950,10
854890,206657,0385720106,9
854893,206657,0786883375,8
854907,206668,0441003257,5
854908,206674,0099769913,8
854909,206675,0064400026,1
854910,206675,0064400034,2
854911,206675,0064400042,2
854912,206675,0064400050,2
854913,206675,0064400077,2
854914,206675,0064400859,3
854915,206675,0064471047,7
854916,206675,006447268X,10
854918,206675,0140386335,10
854921,206675,0394820371,10
854922,206675,0440406498,10
854923,206675,0553580280,8
854924,206675,0590226517,5
854925,206675,067988288X,9
854928,206676,1853260258,3
854943,206691,0345342968,8
854946,206691,0385418493,10
854947,206691,0425116840,6
854948,206691,0425120279,8
854949,206691,0425144372,7
854950,206691,0425147363,8
854951,206691,0425147584,5
854952,206691,0425150143,7
